CAR_ID,MODEL_KEY,MODEL,YEAR_KEY,PRICE,MILEAGE,TAX,MPG,ENGINE_SIZE,TRANSMISSION,FUEL_TYPE
344,5,A Class,2015,14999,38938,20,68.9,2.1,SEMI-AUTO,DIESEL
345,5,A Class,2015,15000,20275,125,53.3,1.6,AUTOMATIC,PETROL
346,5,A Class,2015,15175,19511,20,64.2,2.1,AUTOMATIC,DIESEL
347,5,A Class,2015,15390,23000,20,64.2,2.1,SEMI-AUTO,DIESEL
348,5,A Class,2015,15481,33000,20,64.2,2.1,SEMI-AUTO,DIESEL
349,5,A Class,2015,15500,20275,125,53.3,1.6,AUTOMATIC,PETROL
350,5,A Class,2015,15500,23542,20,70.6,1.5,MANUAL,DIESEL
351,5,A Class,2015,15500,33330,20,68.9,2.1,SEMI-AUTO,DIESEL
352,5,A Class,2015,15500,48266,20,67.3,2.1,AUTOMATIC,DIESEL
353,5,A Class,2015,15980,3587,20,74.3,1.5,SEMI-AUTO,DIESEL
354,5,A Class,2015,16499,40366,200,42.8,2,AUTOMATIC,PETROL
355,5,A Class,2015,16689,42100,200,42.8,2,SEMI-AUTO,PETROL
356,5,A Class,2015,16998,39587,200,42.8,2,SEMI-AUTO,PETROL
357,5,A Class,2015,17498,14221,125,58.9,2.1,SEMI-AUTO,DIESEL
358,5,A Class,2015,18495,12498,200,41.5,2,MANUAL,PETROL
359,5,A Class,2015,18500,29917,160,45.6,2,SEMI-AUTO,PETROL
360,5,A Class,2015,18500,29917,160,45.6,2,AUTOMATIC,PETROL
361,5,A Class,2015,18998,23247,200,42.8,2,SEMI-AUTO,PETROL
362,5,A Class,2015,19149,12390,200,42.8,2,SEMI-AUTO,PETROL
363,5,A Class,2015,19600,29917,160,45.6,2,AUTOMATIC,PETROL
364,5,A Class,2015,19600,29917,160,45.6,2,AUTOMATIC,PETROL
365,5,A Class,2015,20749,43509,205,40.9,2,AUTOMATIC,PETROL
366,5,A Class,2015,21745,33112,200,40.9,2,AUTOMATIC,PETROL
367,5,A Class,2015,22553,25191,200,40.9,2,AUTOMATIC,PETROL
368,5,A Class,2015,22995,37500,200,40.9,2,SEMI-AUTO,PETROL
369,5,A Class,2015,24499,24632,200,40.9,2,AUTOMATIC,PETROL
370,5,A Class,2015,59991,20750,325,30.1,4,AUTOMATIC,PETROL
371,5,A Class,2016,9295,111410,0,80.7,1.5,MANUAL,DIESEL
372,5,A Class,2016,9391,108000,20,72.4,1.5,MANUAL,DIESEL
373,5,A Class,2016,9891,116000,20,68.9,2.1,MANUAL,DIESEL
374,5,A Class,2016,9891,116000,20,68.9,2.1,MANUAL,DIESEL
375,5,A Class,2016,9895,105430,20,72.4,1.5,MANUAL,DIESEL
376,5,A Class,2016,9990,82000,0,80.7,1.5,MANUAL,DIESEL
377,5,A Class,2016,10490,63000,0,80.7,1.5,MANUAL,DIESEL
378,5,A Class,2016,10493,99000,30,65.7,2.1,MANUAL,DIESEL
379,5,A Class,2016,10500,62528,30,64.2,2.1,MANUAL,DIESEL
380,5,A Class,2016,10691,65631,20,72.4,1.5,MANUAL,DIESEL
381,5,A Class,2016,10699,57924,0,80.7,1.5,MANUAL,DIESEL
382,5,A Class,2016,10799,81475,20,72.4,1.5,MANUAL,DIESEL
383,5,A Class,2016,11000,39119,20,72.4,1.5,MANUAL,DIESEL
384,5,A Class,2016,11400,44277,0,80.7,1.5,MANUAL,DIESEL
385,5,A Class,2016,11500,38698,0,80.7,1.5,MANUAL,DIESEL
386,5,A Class,2016,11500,45882,0,80.7,1.5,MANUAL,DIESEL
387,5,A Class,2016,11500,47866,20,72.4,1.5,MANUAL,DIESEL
388,5,A Class,2016,11599,54045,20,72.4,1.5,MANUAL,DIESEL
389,5,A Class,2016,11724,54585,0,80.7,1.5,MANUAL,DIESEL
390,5,A Class,2016,11795,81150,20,68.9,1.5,MANUAL,DIESEL
391,5,A Class,2016,11849,27958,0,80.7,1.5,MANUAL,DIESEL
392,5,A Class,2016,11900,19036,125,52.3,1.6,MANUAL,PETROL
393,5,A Class,2016,11900,39122,20,72.4,1.5,MANUAL,DIESEL
394,5,A Class,2016,11900,52178,30,65.7,2.1,MANUAL,DIESEL
395,5,A Class,2016,11900,69891,20,68.9,1.5,MANUAL,DIESEL
396,5,A Class,2016,11900,78772,30,62.8,2.1,MANUAL,DIESEL
397,5,A Class,2016,11970,65164,20,74.3,1.5,SEMI-AUTO,DIESEL
398,5,A Class,2016,11990,39853,20,72.4,1.5,MANUAL,DIESEL
399,5,A Class,2016,11994,40826,20,72.4,1.5,MANUAL,DIESEL
400,5,A Class,2016,11999,40276,0,80.7,1.5,MANUAL,DIESEL
401,5,A Class,2016,11999,46183,20,72.4,1.5,MANUAL,DIESEL
402,5,A Class,2016,11999,51831,125,53.3,1.6,SEMI-AUTO,PETROL
403,5,A Class,2016,11999,58223,20,72.4,1.5,MANUAL,DIESEL
404,5,A Class,2016,12000,33469,0,80.7,1.5,MANUAL,DIESEL
405,5,A Class,2016,12000,41496,150,50.4,1.6,MANUAL,PETROL
406,5,A Class,2016,12000,41497,150,50.4,1.6,MANUAL,PETROL
407,5,A Class,2016,12000,72310,30,65.7,2.1,MANUAL,DIESEL
408,5,A Class,2016,12149,36001,0,80.7,1.5,MANUAL,DIESEL
409,5,A Class,2016,12149,60687,30,65.7,2.1,MANUAL,DIESEL
410,5,A Class,2016,12200,33692,20,72.4,1.5,MANUAL,DIESEL
411,5,A Class,2016,12390,49846,20,72.4,1.5,MANUAL,DIESEL
412,5,A Class,2016,12400,23700,20,72.4,1.5,MANUAL,DIESEL
413,5,A Class,2016,12400,54697,20,74.3,1.5,SEMI-AUTO,DIESEL
414,5,A Class,2016,12400,72000,0,76.4,1.5,SEMI-AUTO,DIESEL
415,5,A Class,2016,12456,49436,20,72.4,1.5,MANUAL,DIESEL
416,5,A Class,2016,12490,18000,0,80.7,1.5,MANUAL,DIESEL
417,5,A Class,2016,12490,37000,20,74.3,1.5,AUTOMATIC,DIESEL
418,5,A Class,2016,12490,43000,20,68.9,1.5,MANUAL,DIESEL
419,5,A Class,2016,12498,54544,20,72.4,1.5,MANUAL,DIESEL
420,5,A Class,2016,12499,42406,20,70.6,1.5,AUTOMATIC,DIESEL
421,5,A Class,2016,12500,24810,0,80.7,1.5,MANUAL,DIESEL
422,5,A Class,2016,12600,21572,20,72.4,1.5,MANUAL,DIESEL
423,5,A Class,2016,12600,22940,30,65.7,2.1,MANUAL,DIESEL
424,5,A Class,2016,12600,41816,20,74.3,1.5,AUTOMATIC,DIESEL
425,5,A Class,2016,12600,51752,30,62.8,2.1,MANUAL,DIESEL
426,5,A Class,2016,12690,48924,20,72.4,1.5,MANUAL,DIESEL
427,5,A Class,2016,12699,45252,30,65.7,2.1,MANUAL,DIESEL
428,5,A Class,2016,12732,45526,20,74.3,1.5,AUTOMATIC,DIESEL
429,5,A Class,2016,12750,20458,0,80.7,1.5,MANUAL,DIESEL
430,5,A Class,2016,12750,27539,125,51.4,1.6,MANUAL,PETROL
431,5,A Class,2016,12780,42769,20,72.4,1.5,MANUAL,DIESEL
432,5,A Class,2016,12790,54803,20,74.3,1.5,SEMI-AUTO,DIESEL
433,5,A Class,2016,12795,80470,20,68.9,2.1,AUTOMATIC,DIESEL
434,5,A Class,2016,12799,35699,20,72.4,1.5,MANUAL,DIESEL
435,5,A Class,2016,12800,53691,30,62.8,2.1,MANUAL,DIESEL
436,5,A Class,2016,12862,34458,145,50.4,1.6,MANUAL,PETROL
437,5,A Class,2016,12900,31000,20,72.4,1.5,MANUAL,DIESEL
438,5,A Class,2016,12900,60404,30,62.8,2.1,MANUAL,DIESEL
439,5,A Class,2016,12990,34000,0,74.3,2.1,AUTOMATIC,DIESEL
440,5,A Class,2016,12990,35000,20,68.9,1.5,MANUAL,DIESEL
441,5,A Class,2016,12990,36000,20,68.9,1.5,MANUAL,DIESEL
442,5,A Class,2016,12990,42000,145,49.6,1.6,MANUAL,PETROL
443,5,A Class,2016,12990,44000,20,68.9,1.5,MANUAL,DIESEL
444,5,A Class,2016,12990,44000,20,74.3,1.5,AUTOMATIC,DIESEL
445,5,A Class,2016,12990,45000,20,68.9,1.5,MANUAL,DIESEL
446,5,A Class,2016,12990,48000,20,74.3,1.5,AUTOMATIC,DIESEL
447,5,A Class,2016,12995,28000,20,72.4,1.5,MANUAL,DIESEL
448,5,A Class,2016,12999,18593,0,80.7,1.5,MANUAL,DIESEL
449,5,A Class,2016,12999,22786,0,80.7,1.5,MANUAL,DIESEL
450,5,A Class,2016,12999,24764,20,72.4,1.5,MANUAL,DIESEL
451,5,A Class,2016,12999,35642,20,72.4,1.5,MANUAL,DIESEL
452,5,A Class,2016,12999,44504,20,70.6,2.1,AUTOMATIC,DIESEL
453,5,A Class,2016,12999,56986,30,62.8,2.1,MANUAL,DIESEL
454,5,A Class,2016,13000,24627,20,72.4,1.5,MANUAL,DIESEL
455,5,A Class,2016,13049,26523,125,51.4,1.6,MANUAL,PETROL
456,5,A Class,2016,13119,20765,125,51.4,1.6,MANUAL,PETROL
457,5,A Class,2016,13150,39000,0,76.4,1.5,AUTOMATIC,DIESEL
458,5,A Class,2016,13186,43529,30,65.7,2.1,MANUAL,DIESEL
459,5,A Class,2016,13200,50521,20,68.9,1.5,MANUAL,DIESEL
460,5,A Class,2016,13200,61000,20,68.9,1.5,MANUAL,DIESEL
461,5,A Class,2016,13290,36892,20,72.4,1.5,MANUAL,DIESEL
462,5,A Class,2016,13295,42400,20,74.3,1.5,SEMI-AUTO,DIESEL
463,5,A Class,2016,13298,85627,20,68.9,2.1,AUTOMATIC,DIESEL
464,5,A Class,2016,13299,21052,20,72.4,1.5,MANUAL,DIESEL
465,5,A Class,2016,13299,28315,20,74.3,1.5,AUTOMATIC,DIESEL
466,5,A Class,2016,13299,35883,20,72.4,1.5,MANUAL,DIESEL
467,5,A Class,2016,13299,44553,20,68.9,1.5,MANUAL,DIESEL
468,5,A Class,2016,13300,33723,20,68.9,1.5,MANUAL,DIESEL
469,5,A Class,2016,13349,36531,20,72.4,1.5,MANUAL,DIESEL
470,5,A Class,2016,13399,15307,125,51.4,1.6,MANUAL,PETROL
471,5,A Class,2016,13450,39266,20,74.3,1.5,SEMI-AUTO,DIESEL
472,5,A Class,2016,13450,43000,20,72.4,1.5,MANUAL,DIESEL
473,5,A Class,2016,13480,58150,30,62.8,2.1,MANUAL,DIESEL
474,5,A Class,2016,13490,33530,20,74.3,1.5,SEMI-AUTO,DIESEL
475,5,A Class,2016,13490,35000,145,49.6,1.6,MANUAL,PETROL
476,5,A Class,2016,13490,39000,20,74.3,1.5,AUTOMATIC,DIESEL
477,5,A Class,2016,13490,47000,20,74.3,1.5,AUTOMATIC,DIESEL
478,5,A Class,2016,13499,15722,20,74.3,1.5,AUTOMATIC,DIESEL
479,5,A Class,2016,13499,19043,20,72.4,1.5,MANUAL,DIESEL
480,5,A Class,2016,13499,23453,20,72.4,1.5,MANUAL,DIESEL
481,5,A Class,2016,13499,28121,30,65.7,2.1,MANUAL,DIESEL
482,5,A Class,2016,13550,18304,20,72.4,1.5,MANUAL,DIESEL
483,5,A Class,2016,13599,20146,20,68.9,2.1,MANUAL,DIESEL
484,5,A Class,2016,13599,29214,125,53.3,1.6,AUTOMATIC,PETROL
485,5,A Class,2016,13599,29917,0,74.3,2.1,AUTOMATIC,DIESEL
486,5,A Class,2016,13695,41600,0,80.7,1.5,MANUAL,DIESEL
487,5,A Class,2016,13699,31817,0,76.4,1.5,AUTOMATIC,DIESEL
488,5,A Class,2016,13740,44062,125,53.3,1.6,SEMI-AUTO,PETROL
489,5,A Class,2016,13742,30313,20,72.4,1.5,MANUAL,DIESEL
490,5,A Class,2016,13776,32412,20,68.9,1.5,MANUAL,DIESEL
491,5,A Class,2016,13799,23000,20,72.4,1.5,MANUAL,DIESEL
492,5,A Class,2016,13799,23646,20,72.4,1.5,MANUAL,DIESEL
493,5,A Class,2016,13799,25776,20,72.4,1.5,MANUAL,DIESEL
494,5,A Class,2016,13799,26721,30,55.4,1.6,AUTOMATIC,PETROL
495,5,A Class,2016,13800,80987,20,67.3,2.1,AUTOMATIC,DIESEL
496,5,A Class,2016,13823,25151,0,76.4,1.5,AUTOMATIC,DIESEL
497,5,A Class,2016,13890,35933,125,51.4,1.6,MANUAL,PETROL
498,5,A Class,2016,13891,36046,125,53.3,1.6,SEMI-AUTO,PETROL
499,5,A Class,2016,13899,48649,20,68.9,1.5,MANUAL,DIESEL
500,5,A Class,2016,13900,16349,20,72.4,1.5,MANUAL,DIESEL
501,5,A Class,2016,13900,31400,30,65.7,2.1,MANUAL,DIESEL
502,5,A Class,2016,13900,37360,30,62.8,2.1,MANUAL,DIESEL
503,5,A Class,2016,13900,47275,125,51.4,1.6,MANUAL,PETROL
504,5,A Class,2016,13940,37531,20,68.9,1.5,MANUAL,DIESEL
505,5,A Class,2016,13950,40000,20,74.3,1.5,AUTOMATIC,DIESEL
506,5,A Class,2016,13950,62000,20,68.9,1.5,MANUAL,DIESEL
507,5,A Class,2016,13990,26000,20,68.9,1.5,MANUAL,DIESEL
508,5,A Class,2016,13990,34000,30,62.8,2.1,MANUAL,DIESEL
509,5,A Class,2016,13990,40000,20,68.9,2.1,AUTOMATIC,DIESEL
510,5,A Class,2016,13990,40000,20,74.3,1.5,AUTOMATIC,DIESEL
511,5,A Class,2016,13990,63000,30,62.8,2.1,MANUAL,DIESEL
512,5,A Class,2016,13991,26386,20,72.4,1.5,MANUAL,DIESEL
513,5,A Class,2016,13995,64168,20,67.3,2.1,SEMI-AUTO,DIESEL
514,5,A Class,2016,13995,66000,20,68.9,2.1,SEMI-AUTO,DIESEL
515,5,A Class,2016,13999,12602,20,72.4,1.5,MANUAL,DIESEL
516,5,A Class,2016,13999,21396,20,72.4,1.5,MANUAL,DIESEL
517,5,A Class,2016,13999,28024,20,72.4,1.5,MANUAL,DIESEL
518,5,A Class,2016,13999,34033,20,68.9,1.5,MANUAL,DIESEL
519,5,A Class,2016,13999,38425,20,68.9,1.5,MANUAL,DIESEL
520,5,A Class,2016,13999,43225,20,74.3,1.5,AUTOMATIC,DIESEL
521,5,A Class,2016,13999,52443,30,62.8,2.1,MANUAL,DIESEL
522,5,A Class,2016,14038,27511,20,72.4,1.5,MANUAL,DIESEL
523,5,A Class,2016,14056,32846,20,68.9,1.5,MANUAL,DIESEL
524,5,A Class,2016,14099,18262,20,72.4,1.5,MANUAL,DIESEL
525,5,A Class,2016,14162,30792,20,74.3,1.5,AUTOMATIC,DIESEL
526,5,A Class,2016,14180,20841,145,49.6,1.6,MANUAL,PETROL
527,5,A Class,2016,14190,35500,20,68.9,1.5,MANUAL,DIESEL
528,5,A Class,2016,14200,60036,20,68.9,2.1,AUTOMATIC,DIESEL
529,5,A Class,2016,14250,33660,30,62.8,2.1,MANUAL,DIESEL
530,5,A Class,2016,14250,54446,20,68.9,1.5,MANUAL,DIESEL
531,5,A Class,2016,14299,39726,125,53.3,1.6,AUTOMATIC,PETROL
532,5,A Class,2016,14299,43748,30,62.8,2.1,MANUAL,DIESEL
533,5,A Class,2016,14299,45991,20,74.3,1.5,AUTOMATIC,DIESEL
534,5,A Class,2016,14312,27925,150,50.4,1.6,MANUAL,PETROL
535,5,A Class,2016,14400,15325,20,72.4,1.5,MANUAL,DIESEL
536,5,A Class,2016,14400,29488,30,62.8,2.1,MANUAL,DIESEL
537,5,A Class,2016,14401,49776,125,51.4,1.6,MANUAL,PETROL
538,5,A Class,2016,14459,43132,20,68.9,1.5,MANUAL,DIESEL
539,5,A Class,2016,14475,35847,30,62.8,2.1,MANUAL,DIESEL
540,5,A Class,2016,14480,21547,20,72.4,1.5,MANUAL,DIESEL
541,5,A Class,2016,14480,24089,20,72.4,1.5,MANUAL,DIESEL
542,5,A Class,2016,14490,33626,145,49.6,1.6,MANUAL,PETROL
543,5,A Class,2016,14495,25605,20,72.4,1.5,MANUAL,DIESEL
544,5,A Class,2016,14495,55769,20,68.9,2.1,SEMI-AUTO,DIESEL
545,5,A Class,2016,14499,22181,20,68.9,1.5,MANUAL,DIESEL
546,5,A Class,2016,14499,26544,125,53.3,1.6,SEMI-AUTO,PETROL
547,5,A Class,2016,14499,27240,20,68.9,1.5,MANUAL,DIESEL
548,5,A Class,2016,14499,31143,30,62.8,2.1,MANUAL,DIESEL
549,5,A Class,2016,14499,36063,20,70.6,2.1,SEMI-AUTO,DIESEL
550,5,A Class,2016,14500,20960,20,72.4,1.5,MANUAL,DIESEL
551,5,A Class,2016,14500,27474,20,68.9,1.5,MANUAL,DIESEL
552,5,A Class,2016,14500,54276,20,68.9,2.1,AUTOMATIC,DIESEL
553,5,A Class,2016,14521,35005,30,62.8,2.1,MANUAL,DIESEL
554,5,A Class,2016,14541,17474,20,72.4,1.5,MANUAL,DIESEL
555,5,A Class,2016,14552,25653,0,76.4,1.5,SEMI-AUTO,DIESEL
556,5,A Class,2016,14555,31865,20,68.9,1.5,MANUAL,DIESEL
557,5,A Class,2016,14580,13232,30,65.7,2.1,MANUAL,DIESEL
558,5,A Class,2016,14581,51284,125,53.3,1.6,SEMI-AUTO,PETROL
559,5,A Class,2016,14590,12995,20,72.4,1.5,MANUAL,DIESEL
560,5,A Class,2016,14600,27450,20,72.4,1.5,MANUAL,DIESEL
561,5,A Class,2016,14600,34089,30,62.8,2.1,MANUAL,DIESEL
562,5,A Class,2016,14606,51398,20,68.9,1.5,MANUAL,DIESEL
563,5,A Class,2016,14646,14307,20,68.9,1.5,MANUAL,DIESEL
564,5,A Class,2016,14700,28732,20,68.9,1.5,MANUAL,DIESEL
565,5,A Class,2016,14722,12544,20,72.4,1.5,MANUAL,DIESEL
566,5,A Class,2016,14722,36416,20,68.9,1.5,MANUAL,DIESEL
567,5,A Class,2016,14740,37600,30,62.8,2.1,MANUAL,DIESEL
568,5,A Class,2016,14750,16741,125,51.4,1.6,MANUAL,PETROL
569,5,A Class,2016,14789,37006,20,68.9,1.5,MANUAL,DIESEL
570,5,A Class,2016,14799,16307,20,74.3,1.5,AUTOMATIC,DIESEL
571,5,A Class,2016,14799,27636,20,68.9,1.5,MANUAL,DIESEL
572,5,A Class,2016,14799,33202,30,62.8,2.1,MANUAL,DIESEL
573,5,A Class,2016,14799,47130,20,67.3,2.1,AUTOMATIC,DIESEL
574,5,A Class,2016,14800,31623,20,68.9,1.5,MANUAL,DIESEL
575,5,A Class,2016,14800,43461,30,62.8,2.1,MANUAL,DIESEL
576,5,A Class,2016,14806,30859,20,68.9,1.5,MANUAL,DIESEL
577,5,A Class,2016,14868,24658,20,68.9,1.5,MANUAL,DIESEL
578,5,A Class,2016,14899,17204,20,68.9,1.5,MANUAL,DIESEL
579,5,A Class,2016,14980,38014,30,65.7,2.1,MANUAL,DIESEL
580,5,A Class,2016,14990,22350,20,70.6,2.1,SEMI-AUTO,DIESEL
581,5,A Class,2016,14990,28000,30,62.8,2.1,MANUAL,DIESEL
582,5,A Class,2016,14990,31000,30,62.8,2.1,MANUAL,DIESEL
583,5,A Class,2016,14990,39473,30,62.8,2.1,MANUAL,DIESEL
584,5,A Class,2016,14991,37092,20,68.9,2.1,SEMI-AUTO,DIESEL
585,5,A Class,2016,14991,59080,125,58.9,2.1,SEMI-AUTO,DIESEL
586,5,A Class,2016,14995,27270,20,74.3,1.5,AUTOMATIC,DIESEL
587,5,A Class,2016,14995,31800,125,53.3,1.6,AUTOMATIC,PETROL
588,5,A Class,2016,14998,24569,20,68.9,1.5,MANUAL,DIESEL
589,5,A Class,2016,14999,12500,30,55.4,1.6,SEMI-AUTO,PETROL
590,5,A Class,2016,14999,12891,125,53.3,1.6,SEMI-AUTO,PETROL
591,5,A Class,2016,14999,15700,125,51.4,1.6,MANUAL,PETROL
592,5,A Class,2016,14999,17971,125,51.4,1.6,MANUAL,PETROL
593,5,A Class,2016,14999,19286,125,53.3,1.6,SEMI-AUTO,PETROL
594,5,A Class,2016,14999,22433,20,74.3,1.5,SEMI-AUTO,DIESEL
595,5,A Class,2016,14999,23974,20,68.9,1.5,MANUAL,DIESEL
596,5,A Class,2016,14999,28201,125,52.3,1.6,AUTOMATIC,PETROL
597,5,A Class,2016,14999,48188,20,70.6,2.1,SEMI-AUTO,DIESEL
598,5,A Class,2016,14999,48430,20,67.3,2.1,AUTOMATIC,DIESEL
599,5,A Class,2016,15000,30761,30,62.8,2.1,MANUAL,DIESEL
600,5,A Class,2016,15000,45000,20,70.6,2.1,AUTOMATIC,DIESEL
601,5,A Class,2016,15012,20339,20,74.3,1.5,SEMI-AUTO,DIESEL
602,5,A Class,2016,15071,27663,20,74.3,1.5,SEMI-AUTO,DIESEL
603,5,A Class,2016,15096,40576,30,62.8,2.1,MANUAL,DIESEL
604,5,A Class,2016,15100,40297,115,58.9,2.1,AUTOMATIC,DIESEL
605,5,A Class,2016,15124,23461,20,68.9,1.5,MANUAL,DIESEL
606,5,A Class,2016,15150,48418,30,62.8,2.1,MANUAL,DIESEL
607,5,A Class,2016,15190,13359,20,68.9,1.5,MANUAL,DIESEL
608,5,A Class,2016,15199,29850,20,68.9,1.5,MANUAL,DIESEL
609,5,A Class,2016,15200,23286,20,68.9,2.1,SEMI-AUTO,DIESEL
610,5,A Class,2016,15200,39057,20,74.3,1.5,SEMI-AUTO,DIESEL
611,5,A Class,2016,15200,51970,20,68.9,2.1,SEMI-AUTO,DIESEL
612,5,A Class,2016,15200,53500,160,45.6,2,AUTOMATIC,PETROL
613,5,A Class,2016,15277,46473,20,74.3,1.5,SEMI-AUTO,DIESEL
614,5,A Class,2016,15290,39162,30,62.8,2.1,MANUAL,DIESEL
615,5,A Class,2016,15291,10730,20,70.6,2.1,SEMI-AUTO,DIESEL
616,5,A Class,2016,15291,18217,20,68.9,2.1,AUTOMATIC,DIESEL
617,5,A Class,2016,15295,34595,20,74.3,1.5,AUTOMATIC,DIESEL
618,5,A Class,2016,15299,18577,20,68.9,1.5,MANUAL,DIESEL
619,5,A Class,2016,15299,20781,20,70.6,2.1,AUTOMATIC,DIESEL
620,5,A Class,2016,15299,28963,20,74.3,1.5,AUTOMATIC,DIESEL
621,5,A Class,2016,15339,19046,20,68.9,1.5,MANUAL,DIESEL
622,5,A Class,2016,15351,27744,30,62.8,2.1,MANUAL,DIESEL
623,5,A Class,2016,15378,21256,30,62.8,2.1,MANUAL,DIESEL
624,5,A Class,2016,15400,30596,20,68.9,2.1,AUTOMATIC,DIESEL
625,5,A Class,2016,15400,36999,20,68.9,2.1,SEMI-AUTO,DIESEL
626,5,A Class,2016,15480,30202,20,74.3,1.5,AUTOMATIC,DIESEL
627,5,A Class,2016,15490,35000,125,52.3,1.6,AUTOMATIC,PETROL
628,5,A Class,2016,15495,24078,20,70.6,2.1,SEMI-AUTO,DIESEL
629,5,A Class,2016,15495,37129,20,68.9,2.1,SEMI-AUTO,DIESEL
630,5,A Class,2016,15498,63402,20,68.9,2.1,SEMI-AUTO,DIESEL
631,5,A Class,2016,15498,63454,20,74.3,1.5,SEMI-AUTO,DIESEL
632,5,A Class,2016,15499,7772,20,72.4,1.5,MANUAL,DIESEL
633,5,A Class,2016,15499,24487,20,68.9,1.5,MANUAL,DIESEL
634,5,A Class,2016,15500,32046,20,68.9,1.5,MANUAL,DIESEL
635,5,A Class,2016,15502,20250,20,68.9,1.5,MANUAL,DIESEL
636,5,A Class,2016,15549,45809,20,68.9,2.1,SEMI-AUTO,DIESEL
637,5,A Class,2016,15562,32984,20,68.9,1.5,MANUAL,DIESEL
638,5,A Class,2016,15572,45902,125,52.3,1.6,SEMI-AUTO,PETROL
639,5,A Class,2016,15595,19891,20,68.9,1.5,MANUAL,DIESEL
640,5,A Class,2016,15597,20866,20,70.6,2.1,SEMI-AUTO,DIESEL
641,5,A Class,2016,15599,32246,20,68.9,2.1,AUTOMATIC,DIESEL
642,5,A Class,2016,15650,31976,20,74.3,1.5,AUTOMATIC,DIESEL
643,5,A Class,2016,15699,22500,20,68.9,2.1,SEMI-AUTO,DIESEL
644,5,A Class,2016,15699,24623,30,62.8,2.1,MANUAL,DIESEL
645,5,A Class,2016,15699,42506,20,68.9,2.1,AUTOMATIC,DIESEL
646,5,A Class,2016,15700,23924,30,62.8,2.1,MANUAL,DIESEL
647,5,A Class,2016,15703,51841,20,68.9,2.1,SEMI-AUTO,DIESEL
648,5,A Class,2016,15740,25036,30,62.8,2.1,MANUAL,DIESEL
649,5,A Class,2016,15750,52964,20,67.3,2.1,SEMI-AUTO,DIESEL
650,5,A Class,2016,15765,17678,20,68.9,1.5,MANUAL,DIESEL
651,5,A Class,2016,15770,31711,20,67.3,2.1,SEMI-AUTO,DIESEL
652,5,A Class,2016,15790,20565,30,62.8,2.1,MANUAL,DIESEL
653,5,A Class,2016,15799,18749,145,49.6,1.6,MANUAL,PETROL
654,5,A Class,2016,15799,24053,20,74.3,1.5,SEMI-AUTO,DIESEL
655,5,A Class,2016,15800,19829,20,68.9,1.5,MANUAL,DIESEL
656,5,A Class,2016,15890,18853,20,74.3,1.5,SEMI-AUTO,DIESEL
657,5,A Class,2016,15899,34995,20,68.9,2.1,SEMI-AUTO,DIESEL
658,5,A Class,2016,15900,17000,30,62.8,2.1,MANUAL,DIESEL
659,5,A Class,2016,15900,31281,20,68.9,2.1,AUTOMATIC,DIESEL
660,5,A Class,2016,15905,42886,20,68.9,2.1,AUTOMATIC,DIESEL
661,5,A Class,2016,15921,20952,20,68.9,1.5,MANUAL,DIESEL
662,5,A Class,2016,15921,27472,125,53.3,1.6,SEMI-AUTO,PETROL
663,5,A Class,2016,15939,16489,20,68.9,1.5,MANUAL,DIESEL
664,5,A Class,2016,15950,48000,20,74.3,1.5,SEMI-AUTO,DIESEL
665,5,A Class,2016,15990,17071,30,62.8,2.1,MANUAL,DIESEL
666,5,A Class,2016,15990,19715,30,62.8,2.1,MANUAL,DIESEL
667,5,A Class,2016,15990,52518,20,67.3,2.1,SEMI-AUTO,DIESEL
668,5,A Class,2016,15999,16900,20,68.9,2.1,AUTOMATIC,DIESEL
669,5,A Class,2016,15999,19022,20,68.9,1.5,MANUAL,DIESEL
670,5,A Class,2016,15999,24017,145,49.6,1.6,MANUAL,PETROL
671,5,A Class,2016,15999,34651,20,74.3,1.5,AUTOMATIC,DIESEL
672,5,A Class,2016,15999,52000,20,68.9,2.1,SEMI-AUTO,DIESEL
673,5,A Class,2016,15999,55316,20,67.3,2.1,AUTOMATIC,DIESEL
674,5,A Class,2016,16000,19596,20,68.9,1.5,MANUAL,DIESEL
675,5,A Class,2016,16091,37172,20,68.9,2.1,AUTOMATIC,DIESEL
676,5,A Class,2016,16099,30703,20,68.9,2.1,SEMI-AUTO,DIESEL
677,5,A Class,2016,16120,22125,20,68.9,1.5,MANUAL,DIESEL
678,5,A Class,2016,16200,55730,20,67.3,2.1,AUTOMATIC,DIESEL
679,5,A Class,2016,16232,15048,145,49.6,1.6,MANUAL,PETROL
680,5,A Class,2016,16249,240494,20,68.9,2.1,AUTOMATIC,DIESEL
681,5,A Class,2016,16260,23216,20,74.3,1.5,SEMI-AUTO,DIESEL
682,5,A Class,2016,16299,20738,20,68.9,1.5,MANUAL,DIESEL
683,5,A Class,2016,16399,16088,30,62.8,2.1,MANUAL,DIESEL
684,5,A Class,2016,16400,28076,20,74.3,1.5,AUTOMATIC,DIESEL
685,5,A Class,2016,16411,18914,20,68.9,2.1,SEMI-AUTO,DIESEL
686,5,A Class,2016,16425,36173,20,67.3,2.1,SEMI-AUTO,DIESEL
687,5,A Class,2016,16450,20924,125,52.3,1.6,SEMI-AUTO,PETROL
688,5,A Class,2016,16450,25623,200,41.5,2,MANUAL,PETROL
689,5,A Class,2016,16480,39938,20,68.9,2.1,AUTOMATIC,DIESEL
